,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,991399.0253150952,174464.226777643,206062.58709004382,1679749.1446518449,65435.24984746489
ptcorr_15to20_EB2,1174605.872431747,170625.7480455392,370742.430544453,2103195.2873921087,22418.755918785042
ptcorr_15to20_EE,3853582.164558594,320096.7408453214,1013006.4407055775,7347914.260382478,186931.77983496853
ptcorr_20to25_EB1,2095656.0037005506,224676.5427706221,461501.4969791603,3892086.1717001298,109377.81128162978
ptcorr_20to25_EB2,2540757.4159094035,264368.81291078747,587947.8313505334,5041778.112595251,101400.43579794472
ptcorr_20to25_EE,7662126.226280561,440612.0480173319,1679271.4643599817,13207421.984771486,257561.90255210717
ptcorr_25to35_EB1,2759490.7236227347,267320.8509794447,697678.0636292858,4367688.330455459,75367.17798594169
ptcorr_25to35_EB2,2830896.423219395,273023.9816560385,783750.4348203614,5244497.742486838,74039.0243712379
ptcorr_25to35_EE,10701615.335222147,531851.7146564949,3031191.209566613,16915660.925668765,315062.98407812766
ptcorr_35to50_EB1,2408919.825929735,205979.83635948302,896183.6172774355,3017721.642539052,101587.73521201372
ptcorr_35to50_EB2,2991453.8347145724,229962.73495515325,1065222.5807053878,4126915.466145293,54449.09490648483
ptcorr_35to50_EE,8369034.737318794,369341.61715067143,3328037.626649926,10864640.7031101,204171.87592919247
ptcorr_50to100_EB1,1131803.8844005577,94061.36226397776,828653.3484326111,1222144.0621298712,10044.157273358454
ptcorr_50to100_EB2,1537955.303058409,101212.15306533307,1037738.8860965152,1651254.9189346982,70874.73879081031
ptcorr_50to100_EE,4816278.559397501,193155.6158248791,3179396.8366107843,5283330.0153670395,150539.0813119649
