,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,706.7864208579824,6.773444409732592,490.0458490585628,773.4594774809228,437.2347339221426
ptcorr_15to20_EB2,447.35826423002885,5.313278407878626,303.233622570759,489.29505122481436,273.0020689314659
ptcorr_15to20_EE,367.68363219805235,4.766851177972219,247.84398703213105,403.06224361778493,230.64623340269637
ptcorr_20to25_EB1,635.4201896120969,6.199011108218344,437.0264697247743,690.8255374452026,395.8904531456041
ptcorr_20to25_EB2,398.1354576711771,4.9221556756322,268.1093160056813,436.126091933788,242.23848729264998
ptcorr_20to25_EE,341.97661837337915,4.569208580157205,230.0640668135589,373.50510688860805,217.87686119362058
ptcorr_25to35_EB1,1073.388756026568,8.240037224974543,732.569780765149,1165.9445743059186,705.3796599723576
ptcorr_25to35_EB2,663.0300324526577,6.492868771446522,453.4285420674302,726.7672537895726,426.6090858938066
ptcorr_25to35_EE,501.3097999170566,5.6334772846540835,330.53951151159134,553.7991837390365,313.9573988698304
ptcorr_35to50_EB1,1281.9263806338256,8.998331259463644,888.4205838515873,1389.657633831627,850.6094049092122
ptcorr_35to50_EB2,792.146894974206,7.098665148904912,544.5005020410855,863.0661628988646,503.0358950985219
ptcorr_35to50_EE,532.3568872532779,5.761516156740858,360.2050162541187,583.961994484457,327.66599792082684
ptcorr_50to100_EB1,1472.0240740488343,9.698012575628129,1098.8342695206695,1569.6147011246442,974.4522033225626
ptcorr_50to100_EB2,880.6666310737443,7.517956427873698,644.7676212413882,946.6097924203123,564.0871707804444
ptcorr_50to100_EE,524.3170166164975,5.743704277198882,373.94842139024587,568.7738732188518,317.7234296057516
