,loss/train,loss/valid,acc/train,acc/valid
0,0.008328955064388657,0.008326979875564576,0.0,0.0
1,0.008326154197565046,0.008324250817298888,0.0,0.0
2,0.008320338489354089,0.008318623423576355,0.0,0.0
3,0.008310975745845717,0.008309388518333434,0.011002750687671918,0.01075
4,0.008249993859663341,0.008250010967254638,0.15591397849462366,0.15375
5,0.008181045698684344,0.00818305277824402,0.21555388847211804,0.20625
6,0.008109105381556648,0.008115735173225403,0.21555388847211804,0.20625
7,0.008071682249852854,0.008077945947647094,0.4782445611402851,0.4675
8,0.00806631389693279,0.00807472026348114,0.4861840460115029,0.47375
9,0.0080366497875661,0.008046220660209656,0.48637159289822457,0.47425
10,0.00797903642084456,0.007991228461265563,0.5018129532383095,0.491
11,0.007867378051592785,0.0078832346200943,0.5018129532383095,0.491
12,0.007826567217838051,0.007845854759216309,0.5018129532383095,0.491
13,0.0078041581071356175,0.007824006676673888,0.5018129532383095,0.491
14,0.007792166618443513,0.007813955128192902,0.5018129532383095,0.491
15,0.007777470742264042,0.0078037651181221005,0.5018129532383095,0.491
16,0.007780648628214831,0.007803541839122772,0.5018129532383095,0.491
17,0.007783626907913349,0.007805072069168091,0.5018129532383095,0.491
18,0.007766630208978179,0.007788784682750702,0.5,0.49625
19,0.007756430496421865,0.007776837587356567,0.5,0.49625
20,0.007757670195527779,0.00777987277507782,0.5018129532383095,0.491
21,0.007748569092413103,0.007772456407546997,0.5018129532383095,0.491
22,0.007744426517434107,0.0077685325741767884,0.5018129532383095,0.491
23,0.007741736572782646,0.007766607046127319,0.5018129532383095,0.491
24,0.007740211832609794,0.007761918306350708,0.5018129532383095,0.491
25,0.0077268930487884345,0.007751019299030304,0.5018129532383095,0.491
26,0.007711732810841527,0.007734659016132355,0.5018129532383095,0.491
27,0.007647977602067486,0.007670304596424103,0.5018129532383095,0.491
28,0.007476180545924216,0.0074967200756073,0.5018129532383095,0.491
29,0.007432848088411607,0.007446566104888916,0.5018129532383095,0.491
30,0.007416212758471829,0.007435625612735748,0.5018129532383095,0.491
31,0.007422921567536736,0.007442360937595367,0.5018129532383095,0.491
32,0.00741864991623272,0.007436897099018097,0.5018129532383095,0.491
33,0.007419202634172757,0.007438278317451477,0.5018129532383095,0.491
34,0.007417850492596179,0.00743619579076767,0.5018129532383095,0.491
35,0.007409577266548121,0.007426703989505768,0.5018129532383095,0.491
36,0.007408972590170553,0.007425170838832856,0.5018129532383095,0.491
37,0.007406593934092769,0.007426266610622406,0.5018129532383095,0.491
38,0.007405161350838808,0.007424840211868286,0.5018129532383095,0.491
39,0.007402926512019698,0.007423004567623138,0.5018129532383095,0.491
40,0.007400852973892201,0.007420725107192993,0.5018129532383095,0.491
41,0.007401948691785678,0.007420819461345673,0.5018129532383095,0.491
42,0.007400054742646652,0.007421074569225312,0.5018129532383095,0.491
43,0.007402397820758176,0.007423540711402893,0.5018129532383095,0.491
44,0.0074018338496281404,0.007421733021736145,0.5018129532383095,0.491
45,0.007398942316374382,0.007418528139591217,0.5018129532383095,0.491
46,0.007403280845908231,0.007420460343360901,0.5018129532383095,0.491
47,0.0073938093265315,0.007413049042224884,0.5018129532383095,0.491
48,0.007395966853699585,0.007417379438877106,0.5018129532383095,0.491
49,0.007397996601267855,0.007416686832904816,0.5018129532383095,0.491
50,0.0073940438996496485,0.007413680672645569,0.5018129532383095,0.491
51,0.007390965712490783,0.007409528255462646,0.5018129532383095,0.491
52,0.007386604855435584,0.0074070382118225095,0.5018129532383095,0.491
53,0.007388195206922839,0.007403847098350525,0.5018129532383095,0.491
54,0.007384369942092037,0.00740248441696167,0.5018129532383095,0.491
55,0.007378542101302723,0.007399722576141358,0.5018129532383095,0.491
56,0.007382281215884263,0.007400746703147889,0.5018129532383095,0.491
57,0.007375284891541108,0.0073990380764007565,0.5018129532383095,0.491
58,0.007381397833016909,0.007397631168365479,0.5018129532383095,0.491
59,0.007375654935180977,0.007395296514034271,0.5018129532383095,0.491
60,0.007378887536973469,0.007394726991653442,0.5018129532383095,0.491
61,0.007371287534880203,0.007394213736057281,0.5018129532383095,0.491
62,0.007375064060729157,0.0073935027718544,0.5018129532383095,0.491
63,0.007371950936514189,0.007393450498580933,0.5018129532383095,0.491
64,0.007368110453793334,0.007393408298492432,0.5018129532383095,0.491
65,0.007371293705503593,0.007392784357070923,0.5018129532383095,0.491
66,0.007371596662245204,0.007392678618431092,0.5018129532383095,0.491
67,0.00737242316806218,0.007391985893249512,0.5018129532383095,0.491
68,0.007372508647591509,0.007392064511775971,0.5018129532383095,0.491
69,0.007372322828360097,0.007391559004783631,0.5018129532383095,0.491
70,0.007372728628824878,0.007391221582889557,0.5018129532383095,0.491
71,0.007375988297892917,0.007391404807567597,0.5018129532383095,0.491
72,0.0073689961916329,0.007391297340393067,0.5018129532383095,0.491
73,0.007371757530695082,0.007391376197338104,0.5018129532383095,0.491
74,0.007367462583052036,0.007390902221202851,0.5018129532383095,0.491
75,0.007371183051619419,0.007390828192234039,0.5018129532383095,0.491
76,0.007371921544076204,0.007390766203403473,0.5018129532383095,0.491
77,0.007372836257016906,0.007390560865402221,0.5018129532383095,0.491
78,0.007366653173140926,0.007390476882457733,0.5018129532383095,0.491
79,0.007372752744932716,0.007390499114990234,0.5018129532383095,0.491
