epoch,objective,train_loss,train_accuracy,valid_loss,valid_accuracy,st_worker_timestamp,st_worker_time,st_worker_iter,st_decision,st_status,trial_id,config_signal,config_background,config_channel,config_model,config_optimizer,config_scheduler,config_initLR,config_nNodes,config_weight_decay,config_max_epochs,config_penalty,st_tuner_time
2,0.0007113157194285,0.0006990898265725,0.4802857142857142,0.0007084943595386,0.475095238095238,1724878686.5297515,508.8711034420412,1,CONTINUE,InProgress,5,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adadelta,ExponentialLR,0.0063898050296514,32,1.8213025659750983e-05,81,0.3,540.4539342809003
2,0.0006068619614555,0.0006024631602423,0.6749285714285714,0.0006058468534832,0.6804285714285714,1724878689.0342138,511.3754803050542,1,CONTINUE,InProgress,0,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,ExponentialLR,0.001,32,0.0003162277660168,81,0.3,545.4559787419857
2,0.0005999660234366,0.0005939486800205,0.6876309523809524,0.0005985774057252,0.6872380952380952,1724878689.6569023,511.9984603499761,1,CONTINUE,InProgress,1,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adam,ExponentialLR,0.0019453953702247,100,0.0003842466815493,81,0.3,545.4560197329847
2,0.0006494901055381,0.0006444289315314,0.6224047619047619,0.0006483221423058,0.6281428571428571,1724878691.3077085,513.6490689469501,1,CONTINUE,InProgress,6,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,ExponentialLR,0.0002421500209669,40,0.0001406718952937,81,0.3,545.4560483389068
2,0.0005940015437347,0.0005900702923536,0.6863571428571429,0.0005930943318775,0.6927142857142857,1724878692.927136,515.2696471520467,1,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,CyclicLR,0.0051122250894402,108,0.0001669591242713,81,0.3,545.4560724709881
2,0.0006224984467739,0.0006184704651435,0.6545595238095238,0.0006215689125515,0.6612380952380953,1724878693.2401624,515.5813768509543,1,CONTINUE,InProgress,7,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adam,ExponentialLR,0.0008177489848973,52,0.0001795579688804,81,0.3,545.4560987938894
2,0.0005926475179337,0.0005864899875152,0.698,0.0005912265493756,0.7005238095238095,1724878693.645238,515.9860947940033,1,CONTINUE,InProgress,11,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,CyclicLR,0.0005794501041327,60,0.0008364948754232,81,0.3,545.4561216329457
3,0.0005996019879267,0.0005892444245872,0.6850952380952381,0.0005972117810022,0.6851904761904762,1724878904.389681,726.730836233939,2,CONTINUE,InProgress,9,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,CyclicLR,0.0029978534926299,36,1.0956091512430492e-05,81,0.3,760.5838600629941
3,0.0006991386482403,0.0006897674323547,0.5055,0.000696976059959,0.5080476190476191,1724878905.948679,728.2889618669869,2,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adadelta,ExponentialLR,0.0003238935106175,108,0.0048040174882625,81,0.3,760.5874033609871
3,0.0006215019130281,0.0006109047425644,0.6435238095238095,0.0006190564121518,0.6417619047619048,1724878906.4898896,728.8312915740535,2,CONTINUE,InProgress,4,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,CyclicLR,0.0061257277596856,64,2.410737834180567e-05,81,0.3,760.5874431659468
3,0.0006128615641168,0.0006101861234222,0.6660714285714285,0.0006122441547257,0.6715238095238095,1724878908.330203,730.6708455949556,2,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,ExponentialLR,0.0005673755943607,36,0.0078460179630399,81,0.3,760.587484641932
3,0.0007112883155544,0.000699513182044,0.4780595238095238,0.000708570977052,0.4749523809523809,1724878913.7185545,736.059906258015,2,CONTINUE,InProgress,5,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adadelta,ExponentialLR,0.0063898050296514,32,1.8213025659750983e-05,81,0.3,765.6182144829072
3,0.0005803359309832,0.0005767107946532,0.7063214285714285,0.0005794993610609,0.7127619047619047,1724878914.03213,736.3730462589301,2,CONTINUE,InProgress,2,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,ReduceLROnPlateau,0.0006445367658743,124,6.957194825847036e-05,81,0.3,765.6182741229422
3,0.0005848180164893,0.0005790639789331,0.7051428571428572,0.0005834901616686,0.709,1724878916.489754,738.8313112430042,2,CONTINUE,InProgress,1,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adam,ExponentialLR,0.0019453953702247,100,0.0003842466815493,81,0.3,770.6278994079912
3,0.0005957793818698,0.000590529838843,0.6889047619047619,0.0005945679488636,0.6943333333333334,1724878917.8857174,740.2269851850579,2,CONTINUE,InProgress,0,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,ExponentialLR,0.001,32,0.0003162277660168,81,0.3,770.627938809921
3,0.0006336428658593,0.0006307297625711,0.6402023809523809,0.0006329706112543,0.6433333333333333,1724878918.5647995,740.9061620640568,2,CONTINUE,InProgress,6,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,ExponentialLR,0.0002421500209669,40,0.0001406718952937,81,0.3,770.6279695519479
3,0.0006105571386359,0.0006090951874142,0.6665952380952381,0.0006102197652771,0.675,1724878923.5893292,745.9305445179343,2,CONTINUE,InProgress,7,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adam,ExponentialLR,0.0008177489848973,52,0.0001795579688804,81,0.3,775.6302076879656
3,0.0005944564296376,0.0005840694216035,0.6987738095238095,0.0005920594277836,0.6933333333333334,1724878924.2145236,746.5570346660679,2,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,CyclicLR,0.0051122250894402,108,0.0001669591242713,81,0.3,780.6661960498895
3,0.000594778396544,0.0005895897192614,0.6957380952380953,0.0005935810094787,0.6982857142857143,1724878924.6451387,746.9859963280614,2,CONTINUE,InProgress,11,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,CyclicLR,0.0005794501041327,60,0.0008364948754232,81,0.3,780.666250073933
4,0.0005895701305497,0.0005844614640587,0.6986309523809524,0.0005883912075133,0.7019047619047619,1724879128.0186603,950.3598168799654,3,CONTINUE,InProgress,9,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,CyclicLR,0.0029978534926299,36,1.0956091512430492e-05,81,0.3,980.7939826359508
4,0.0006991776424504,0.000690126573046,0.5031904761904762,0.0006970889341263,0.5071428571428571,1724879131.1258698,953.466152144014,3,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adadelta,ExponentialLR,0.0003238935106175,108,0.0048040174882625,81,0.3,985.823094184976
4,0.0005975195431283,0.0005957603121087,0.6867619047619048,0.0005971135667392,0.6933333333333334,1724879132.189749,954.5311520349932,3,CONTINUE,InProgress,4,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,CyclicLR,0.0061257277596856,64,2.410737834180567e-05,81,0.3,985.8231319289188
4,0.000607146157821,0.0006032572331882,0.6765595238095238,0.0006062487136749,0.6832380952380952,1724879133.353194,955.693836400984,3,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,ExponentialLR,0.0005673755943607,36,0.0078460179630399,81,0.3,985.8231609229696
4,0.0005779113424675,0.0005715756430512,0.7124642857142857,0.0005764492579868,0.7121904761904762,1724879140.7155976,963.0565152639756,3,CONTINUE,InProgress,2,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,ReduceLROnPlateau,0.0006445367658743,124,6.957194825847036e-05,81,0.3,995.827836284996
4,0.0007111797441329,0.0006993388710987,0.4818452380952381,0.0007084472349711,0.4746190476190476,1724879140.86382,963.2051716629647,3,CONTINUE,InProgress,5,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adadelta,ExponentialLR,0.0063898050296514,32,1.8213025659750983e-05,81,0.3,995.8315900429152
4,0.0005810546479054,0.0005752763535295,0.7093928571428572,0.0005797211953571,0.7130952380952381,1724879142.5157745,964.8573336449916,3,CONTINUE,InProgress,1,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adam,ExponentialLR,0.0019453953702247,100,0.0003842466815493,81,0.3,995.8316281459992
4,0.0006180968175331,0.00061390249644,0.6596785714285714,0.0006171288972809,0.6639047619047619,1724879144.6986744,967.0400356469908,3,CONTINUE,InProgress,6,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,ExponentialLR,0.0002421500209669,40,0.0001406718952937,81,0.3,1000.8621572249104
4,0.0005910645308239,0.0005890049842141,0.6914166666666667,0.000590589250837,0.6971904761904761,1724879147.0827625,969.4240287170978,3,CONTINUE,InProgress,0,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,ExponentialLR,0.001,32,0.0003162277660168,81,0.3,1000.862206308986
4,0.0005979633696022,0.0005966933014846,0.6820714285714286,0.0005976702769597,0.6864285714285714,1724879154.1846707,976.525885234936,3,CONTINUE,InProgress,7,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adam,ExponentialLR,0.0008177489848973,52,0.0001795579688804,81,0.3,1005.8644845739472
4,0.0005959332079404,0.0005901500660748,0.6957380952380953,0.0005945986367407,0.6981428571428572,1724879154.8550425,977.1958995930618,3,CONTINUE,InProgress,11,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,CyclicLR,0.0005794501041327,60,0.0008364948754232,81,0.3,1010.8668098628988
4,0.000587146653022,0.0005799056362538,0.7055,0.0005854756491524,0.7064761904761905,1724879155.446828,977.7893488960108,3,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,CyclicLR,0.0051122250894402,108,0.0001669591242713,81,0.3,1010.871847138973
5,0.0006508166101716,0.0006491379212765,0.6299642857142858,0.0006504292204266,0.6395714285714286,1724879352.419577,1174.7607316379435,4,CONTINUE,InProgress,9,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,CyclicLR,0.0029978534926299,36,1.0956091512430492e-05,81,0.3,1206.029782458907
5,0.0006990725031211,0.0006899962304603,0.5040595238095238,0.0006969779786609,0.5083809523809524,1724879356.6338198,1178.9741020409856,4,STOP,InProgress,3,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adadelta,ExponentialLR,0.0003238935106175,108,0.0048040174882625,81,0.3,1211.0616779580014
5,0.0007827562847307,0.0007791273608094,0.5144642857142857,0.0007819188407489,0.5218571428571429,1724879357.8289292,1180.1703325890703,4,STOP,InProgress,4,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,CyclicLR,0.0061257277596856,64,2.410737834180567e-05,81,0.3,1211.0619827959454
5,0.0005961002936675,0.0005898925541412,0.6932619047619047,0.0005946677383922,0.6976190476190476,1724879358.4269094,1180.767552747042,4,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,ExponentialLR,0.0005673755943607,36,0.0078460179630399,81,0.3,1211.0622454650002
5,0.0005709711328858,0.000564235240221,0.7222738095238095,0.000569416696117,0.7246666666666667,1724879367.1717358,1189.5126532679424,4,CONTINUE,InProgress,2,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,ReduceLROnPlateau,0.0006445367658743,124,6.957194825847036e-05,81,0.3,1221.3903667289997
5,0.0005773952712615,0.0005714659676665,0.7132142857142857,0.0005760269704319,0.716952380952381,1724879368.6941123,1191.0356694189832,4,CONTINUE,InProgress,1,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adam,ExponentialLR,0.0019453953702247,100,0.0003842466815493,81,0.3,1221.3949811679777
5,0.0007094028787953,0.0006983441710472,0.4863214285714285,0.000706850869315,0.4781428571428571,1724879368.809236,1191.150587304961,4,STOP,InProgress,5,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adadelta,ExponentialLR,0.0063898050296514,32,1.8213025659750983e-05,81,0.3,1221.395086450968
5,0.0006051009638678,0.0006007805388598,0.6773928571428571,0.0006041039427121,0.6815714285714286,1724879372.499945,1194.8413064189954,4,STOP,InProgress,6,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,ExponentialLR,0.0002421500209669,40,0.0001406718952937,81,0.3,1226.6948441619752
5,0.0005916995249333,0.0005905939532177,0.6870833333333334,0.000591444392999,0.6926666666666667,1724879374.990199,1197.3314660490723,4,CONTINUE,InProgress,0,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,ExponentialLR,0.001,32,0.0003162277660168,81,0.3,1226.6951704199892
5,0.0005931438904433,0.0005900765189102,0.6880595238095238,0.0005924360354741,0.6931904761904762,1724879383.5370836,1205.8782966419822,4,CONTINUE,InProgress,7,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adam,ExponentialLR,0.0008177489848973,52,0.0001795579688804,81,0.3,1237.1835065099876
5,0.0006355171722315,0.0006334162517672,0.6392142857142857,0.0006350323444321,0.6497619047619048,1724879384.901713,1207.2442329319892,4,STOP,InProgress,8,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,CyclicLR,0.0051122250894402,108,0.0001669591242713,81,0.3,1237.188836636953
5,0.0005930716006528,0.000592624982198,0.6914523809523809,0.0005929685348556,0.702047619047619,1724879385.0358746,1207.3767320690677,4,CONTINUE,InProgress,11,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,CyclicLR,0.0005794501041327,60,0.0008364948754232,81,0.3,1237.1891115049366
6,0.0005950105422309,0.0005915363736095,0.6825357142857142,0.0005942088110106,0.6872857142857143,1724879569.1529944,1391.494149549049,5,CONTINUE,InProgress,9,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,CyclicLR,0.0029978534926299,36,1.0956091512430492e-05,81,0.3,1422.8846113729523
6,0.0005950829551333,0.0005896966201918,0.6955833333333333,0.0005938399547622,0.6996190476190476,1724879575.456115,1397.796757466975,5,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,ExponentialLR,0.0005673755943607,36,0.0078460179630399,81,0.3,1427.9314840339357
6,0.0005883645207399,0.0005779045983439,0.7045119047619047,0.0005859506924947,0.7054761904761905,1724879587.8466682,1410.187586592976,5,CONTINUE,InProgress,2,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,ReduceLROnPlateau,0.0006445367658743,124,6.957194825847036e-05,81,0.3,1442.9479711059248
6,0.0005718471414276,0.0005653601551339,0.721,0.0005703501445906,0.7247142857142858,1724879587.8468258,1410.188385830028,5,CONTINUE,InProgress,1,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adam,ExponentialLR,0.0019453953702247,100,0.0003842466815493,81,0.3,1442.9528999379836
6,0.0005829279844959,0.0005785698514609,0.7050119047619048,0.0005819222614878,0.7089047619047619,1724879595.6394105,1417.9806747670518,5,CONTINUE,InProgress,0,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,ExponentialLR,0.001,32,0.0003162277660168,81,0.3,1447.9918279369597
6,0.0005882745343304,0.0005859262950363,0.6956071428571429,0.0005877326329549,0.6998095238095238,1724879605.471697,1427.8129123339895,5,CONTINUE,InProgress,7,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adam,ExponentialLR,0.0008177489848973,52,0.0001795579688804,81,0.3,1457.9964202709962
6,0.0006033452759186,0.000602605747325,0.675797619047619,0.0006031746154739,0.6824761904761905,1724879608.9070055,1431.247862424003,5,CONTINUE,InProgress,11,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,CyclicLR,0.0005794501041327,60,0.0008364948754232,81,0.3,1463.040407512919
1,0.0006790015544919,0.0006664150222426,0.57625,0.0006760969701267,0.5695714285714286,1724879650.1479902,281.64594720397145,0,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adam,CyclicLR,0.0011269652957736,36,0.0002083226501989,81,0.3,1503.0753174349666
1,0.0006616026627875,0.0006533934552045,0.6055119047619048,0.0006597082302683,0.6090952380952381,1724879650.9882276,282.48573332000524,0,CONTINUE,InProgress,12,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,CyclicLR,0.0008056139708418,36,0.0001525319070242,81,0.3,1503.0798281648897
1,0.0006052882041249,0.0005989309322266,0.683952380952381,0.0006038211413792,0.6851904761904762,1724879656.5918753,280.2290244189789,0,CONTINUE,InProgress,14,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,ReduceLROnPlateau,0.00027609584069,124,0.0007646112034156,81,0.3,1508.112315905979
1,0.000747000506946,0.0007282233891032,0.5038333333333334,0.0007426673259053,0.4973333333333333,1724879665.658091,283.8234501989791,0,CONTINUE,InProgress,15,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,RMSprop,ReduceLROnPlateau,0.0079017584576693,124,0.0022073375388878,81,0.3,1518.1167421669234
1,0.0006939900268401,0.0006906163188673,0.5205238095238095,0.0006932114788464,0.5286666666666666,1724879676.655847,284.2072759129805,0,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,RMSprop,ReduceLROnPlateau,0.0016859857269812,124,0.001016735172514,81,0.3,1528.1649378659204
7,0.0006194284422057,0.0006181614938236,0.6600714285714285,0.0006191360695021,0.6667142857142857,1724879794.1059427,1616.4470982489877,6,CONTINUE,InProgress,9,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,CyclicLR,0.0029978534926299,36,1.0956091512430492e-05,81,0.3,1648.2517872519093
7,0.0005895941780436,0.0005848319055069,0.6978095238095238,0.0005884951920736,0.7012857142857143,1724879800.2252982,1622.5659410590306,6,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,ExponentialLR,0.0005673755943607,36,0.0078460179630399,81,0.3,1653.2976774859708
7,0.0005731631067537,0.0005671168324493,0.7207380952380953,0.0005717678126834,0.7220952380952381,1724879813.1110134,1635.452572309994,6,CONTINUE,InProgress,1,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adam,ExponentialLR,0.0019453953702247,100,0.0003842466815493,81,0.3,1668.3038632139796
7,0.0005888692503883,0.0005840830263637,0.6994285714285714,0.0005877647371519,0.7034285714285714,1724879814.710652,1637.0515693179332,6,CONTINUE,InProgress,2,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,ReduceLROnPlateau,0.0006445367658743,124,6.957194825847036e-05,81,0.3,1668.3089738219278
7,0.0005861740750925,0.000581990696135,0.6988214285714286,0.0005852086799485,0.705047619047619,1724879823.829179,1646.1704437281005,6,CONTINUE,InProgress,0,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,ExponentialLR,0.001,32,0.0003162277660168,81,0.3,1678.361947797937
7,0.0005872779869607,0.0005842359413703,0.6978928571428571,0.0005865759764398,0.7002857142857143,1724879834.3925707,1656.733782841009,6,CONTINUE,InProgress,7,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adam,ExponentialLR,0.0008177489848973,52,0.0001795579688804,81,0.3,1688.3663538199617
7,0.0005955928974917,0.0005858181878214,0.6964880952380952,0.0005933371952601,0.6971904761904761,1724879840.51875,1662.859607901075,6,CONTINUE,InProgress,11,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,CyclicLR,0.0005794501041327,60,0.0008364948754232,81,0.3,1693.4052244139602
2,0.0006466462886049,0.0006410627719901,0.6250952380952381,0.0006453577847707,0.6287619047619047,1724879871.7842414,503.2822029800154,1,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,Adam,CyclicLR,0.0011269652957736,36,0.0002083226501989,81,0.3,1723.4273893529316
2,0.0005985042201621,0.0005905580250989,0.6916309523809524,0.0005966704828398,0.6948095238095238,1724879876.5138466,500.1509999780683,1,CONTINUE,InProgress,14,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,ReduceLROnPlateau,0.00027609584069,124,0.0007646112034156,81,0.3,1728.4747356919106
2,0.0006270834867443,0.0006226921407949,0.6488095238095238,0.0006260700992175,0.6513333333333333,1724879878.2838752,509.78138051601127,1,CONTINUE,InProgress,12,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,Adam,CyclicLR,0.0008056139708418,36,0.0001525319070242,81,0.3,1733.4774291359354
2,0.0006728190397222,0.0006617529200656,0.5858333333333333,0.0006702653198015,0.5808095238095238,1724879893.2166848,511.38204614201095,1,CONTINUE,InProgress,15,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,RMSprop,ReduceLROnPlateau,0.0079017584576693,124,0.0022073375388878,81,0.3,1748.4944532159716
2,0.00080423543141,0.0008003590816543,0.4968690476190476,0.0008033408891587,0.5037619047619047,1724879903.2908928,510.8423215500079,1,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNetV2,RMSprop,ReduceLROnPlateau,0.0016859857269812,124,0.001016735172514,81,0.3,1758.556877402938
8,0.0005742709870139,0.0005674518439031,0.7174404761904762,0.0005726973386037,0.7188095238095238,1724880021.4964232,1843.83757644298,7,CONTINUE,InProgress,9,MHc-130_MA-90,ttZ,Skim1E2Mu,ParticleNet,RMSprop,CyclicLR,0.0029978534926299,36,1.0956091512430492e-05,81,0.3,1873.636415827903
