,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,353.6373876688665,4.176572267238935,236.08770008426538,394.389926932778,193.68752746437607
ptcorr_10to15_EB2,238.6897295011068,3.4219776591416786,156.95383058974235,266.6639510629069,132.97187220075244
ptcorr_10to15_EE,209.49115256246168,3.193875994374589,135.22927198274638,234.08578266415,115.28841396806693
ptcorr_15to20_EB1,315.3546994199159,3.939269224078115,205.24506140447832,357.9294304798215,185.2319715607915
ptcorr_15to20_EB2,197.11183784463907,3.1375268831353496,130.03755947443972,224.40623934078135,117.93879943401298
ptcorr_15to20_EE,160.4452288464478,2.8042530160721917,101.46978863278864,182.73101661089765,91.59386402578487
ptcorr_20to30_EB1,554.9790768840229,5.208248783058921,361.99854268903596,625.883398838123,353.73512947011466
ptcorr_20to30_EB2,334.75376996617683,4.085109504582345,217.9231361741573,384.46345450910945,218.62868746973103
ptcorr_20to30_EE,241.4079268480707,3.427747146870093,150.1155142290124,276.86418924558336,156.98399672315495
ptcorr_30to50_EB1,902.9305942747449,6.679087644671689,566.6554727834398,1015.533259688968,653.7970337851464
ptcorr_30to50_EB2,531.525287739259,5.134959143452923,334.08600293448495,601.0762691108788,377.9082796782684
ptcorr_30to50_EE,320.71041528200385,3.972412772580088,193.97861624549432,367.8972706089927,218.52321969498652
ptcorr_50to100_EB1,751.2139100353185,6.112172976985434,494.2936411949293,828.2269574010417,535.7494835128922
ptcorr_50to100_EB2,424.15932937732833,4.627408428490326,277.3342385219046,468.9169287078426,295.25974684215663
ptcorr_50to100_EE,228.06699693244605,3.3628405177598277,145.81925287929684,257.70236454447814,148.73494681675822
