,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,17824.167390979022,483.5971353530222,4553.237333429575,46294.9160945059,1120.9388758786706
ptcorr_10to15_EB2,13656.472074721822,423.37925306047936,3536.554729578741,34674.7520588684,888.6205417058827
ptcorr_10to15_EE,14359.951302867252,433.0844923411977,3646.9227148134178,35717.78401210633,740.9569678646278
ptcorr_15to20_EB1,10859.011295862909,376.9547129764919,2864.4828923782934,29879.93901757248,668.2590682397026
ptcorr_15to20_EB2,8526.971250779752,334.5575199392606,2187.2981011426536,21459.795649435342,535.1558421240323
ptcorr_15to20_EE,8996.552192140845,342.9063927851415,2757.188491412662,22429.12589732167,413.5006984150711
ptcorr_20to30_EB1,15208.073914399125,444.1248495154146,3749.87002795001,39530.12893064069,988.6189703986887
ptcorr_20to30_EB2,10499.848648993311,370.01305669196194,2697.989068229823,28244.22897724541,482.90101410807756
ptcorr_20to30_EE,10906.90925300337,375.8170643839252,2770.1134773740014,26029.09689446273,524.6798854706116
ptcorr_30to50_EB1,15446.24004904209,447.5726756133925,3382.216508207036,27757.14904316868,932.3418599922018
ptcorr_30to50_EB2,10987.936262320756,377.8931583194777,2565.4211685926525,19356.482652883962,589.5003643887244
ptcorr_30to50_EE,10115.36458205322,360.60694984097535,2601.6340242292163,16973.525970468123,525.1992938495039
ptcorr_50to100_EB1,4908.660365540633,251.18221112426392,2948.1432908194047,5361.800541382773,332.8709947134707
ptcorr_50to100_EB2,4106.92939342349,231.6147069847724,2180.388435024938,4546.8247259176305,161.1009494935044
ptcorr_50to100_EE,3251.451309915625,204.82385455909716,2066.4025268258674,3740.452315244721,123.73224932918477
