,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,2434.0,49.33558553417604,461.0,7034.0,401.0
ptcorr_10to15_EB2,1714.0,41.400483088968905,303.0,4977.0,274.0
ptcorr_10to15_EE,1412.0,37.57658845611187,253.0,4085.0,207.0
ptcorr_15to20_EB1,1432.0,37.841775856849004,248.0,3696.0,227.0
ptcorr_15to20_EB2,921.0,30.347981810987037,192.0,2458.0,158.0
ptcorr_15to20_EE,767.0,27.694764848252458,148.0,1973.0,143.0
ptcorr_20to30_EB1,1144.0,33.823069050575526,242.0,2347.0,278.0
ptcorr_20to30_EB2,681.0,26.095976701399778,139.0,1505.0,181.0
ptcorr_20to30_EE,592.0,24.331050121192877,125.0,1191.0,184.0
ptcorr_30to50_EB1,8345.0,91.35097153287424,2824.0,12282.0,3523.0
ptcorr_30to50_EB2,5461.0,73.89857914736926,1896.0,7902.0,2019.0
ptcorr_30to50_EE,4215.0,64.92303135251773,1478.0,6131.0,1509.0
ptcorr_50to100_EB1,1673.0,40.90232267243512,1136.0,1867.0,680.0
ptcorr_50to100_EB2,1071.0,32.72613634390714,718.0,1213.0,389.0
ptcorr_50to100_EE,764.0,27.640549922170507,493.0,881.0,228.0
