,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,24043.74497184302,548.3950865246863,5967.798431390438,62519.82770800281,1178.8665454293318
ptcorr_10to15_EB2,16711.056228313526,456.09634562602054,4017.289359210114,44599.43709556507,636.2717391756446
ptcorr_10to15_EE,14505.871860547199,424.0727317639684,3572.7958629050136,39224.5057682506,598.8190326355494
ptcorr_15to20_EB1,26741.47065175185,576.6926470699182,6277.11894653781,71819.2620173393,1119.3244354965443
ptcorr_15to20_EB2,18182.918161766796,476.0262895001153,4664.181786115937,49598.246093476264,717.7635938576998
ptcorr_15to20_EE,16161.548031954668,447.47010077981696,3801.1304773513066,45153.950331768,828.2281330309874
ptcorr_20to30_EB1,62009.08020159048,875.4723030013262,13125.717270140527,149818.58697628384,2774.3685936061493
ptcorr_20to30_EB2,41863.749784616615,722.0964571848921,9333.829013298133,103953.12374868346,1703.7973400767612
ptcorr_20to30_EE,37621.525913323916,682.0537174814287,9009.290133972698,94277.93809655032,1906.5629296040365
ptcorr_30to50_EB1,129866.11625867059,1270.7958265663651,33369.82716392234,237373.5385117243,5372.029432964372
ptcorr_30to50_EB2,94248.92975996234,1086.8863384033473,24368.208836838876,170968.1105167217,3728.344870844792
ptcorr_30to50_EE,83247.43873188144,1015.3479387171162,22041.88250967307,152170.01192965708,3376.525331000008
ptcorr_50to100_EB1,145508.14894224884,1344.385979054199,81604.58826211197,173292.4565842198,6414.567782668399
ptcorr_50to100_EB2,100459.54604715701,1120.5969288297208,56842.39545610663,121164.20499851057,4242.298284132437
ptcorr_50to100_EE,82824.23397811616,1012.2906334530785,47360.45363752791,98746.67385874774,3466.632187982641
