,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,30046.014673588066,613.0884810083235,7647.4527968093935,78399.73741298397,1470.9196732332207
ptcorr_10to15_EB2,21372.773205201276,515.8262776341568,5251.922979306788,56284.552551849905,802.6683801544011
ptcorr_10to15_EE,18960.55046353586,485.2562311488411,4696.433277295172,49789.776162510905,821.6721895653926
ptcorr_15to20_EB1,32152.5046149473,632.4678472377204,7859.272143578118,84920.64389526023,1314.1108131284477
ptcorr_15to20_EB2,21915.333975587673,522.4856795687863,5584.323207094148,59408.83245858036,858.2417550664118
ptcorr_15to20_EE,19774.09476937425,494.62553115266576,4719.751320220129,53955.192416423975,991.8150608991621
ptcorr_20to30_EB1,70008.71121087404,930.1902268938658,15225.096964719538,167420.20955553622,3267.1161110184685
ptcorr_20to30_EB2,48093.99017265823,774.1796433103731,11157.514103386337,116961.8184427691,2043.5607752979581
ptcorr_20to30_EE,43002.67066665743,729.4637189274596,10640.46195758237,105786.31913425148,2180.8934490952506
ptcorr_30to50_EB1,138011.6404907615,1310.6840073388576,35797.53191972227,252001.37996731413,6014.769714346513
ptcorr_30to50_EB2,100988.98967394115,1125.5350430048613,26238.92549638662,182302.5123855606,4203.223497827278
ptcorr_30to50_EE,90275.36756004406,1058.033079230671,24220.444338307963,163825.29904989307,3828.592199586744
ptcorr_50to100_EB1,150183.12122588124,1365.990910724399,84298.81750072469,178935.31770596778,6720.9037532326965
ptcorr_50to100_EB2,104017.61044976886,1140.6167141062958,58792.56393863629,125470.08250433572,4475.306799463476
ptcorr_50to100_EE,86968.24638078925,1037.459902953636,49881.14637289699,103778.04956984041,3560.0805554968424
