,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,21051.28841883689,525.8947530745874,5343.819379580289,53927.34764840758,1328.534025566384
ptcorr_10to15_EB2,16144.65343509223,460.6801111340536,4199.606937385786,40824.657506116375,1019.5944450364254
ptcorr_10to15_EE,16984.099397482878,470.91217931371705,4486.328553968712,41910.647802382686,1032.5754593356758
ptcorr_15to20_EB1,12958.904551205096,412.3044247032617,3453.7773842649754,34453.97474488441,878.2567657624109
ptcorr_15to20_EB2,10092.644267336716,364.12708843518794,2512.7331034109297,25379.150438576657,618.9279327654045
ptcorr_15to20_EE,10658.02923525146,373.2101100669874,3257.6570667494457,26132.05154179715,507.2708192198757
ptcorr_20to30_EB1,16658.22822392005,464.95707464511537,4094.8221452246835,42977.896534258805,1132.4798495642428
ptcorr_20to30_EB2,11915.436440729323,394.2840678806624,3092.517998711645,31210.161939702193,572.8570651977313
ptcorr_20to30_EE,12326.04844433405,399.66819688376467,3269.855521370841,28889.67803280293,597.0706084081021
ptcorr_30to50_EB1,16296.107950247082,459.7678362429888,3620.293359437626,29162.89816168296,1007.8048394778538
ptcorr_30to50_EB2,11565.051997907196,387.9253975373418,2688.2854778661654,20357.811936629103,620.7213991920927
ptcorr_30to50_EE,10736.846044669432,371.725225770702,2793.150482596605,17870.549723786396,556.7325428136469
ptcorr_50to100_EB1,5059.7900047794365,255.02099327313988,3045.059131475301,5536.206160547782,332.8709947134707
ptcorr_50to100_EB2,4228.016008504907,235.12054436582847,2193.9459370619375,4695.892960771451,172.3298555037817
ptcorr_50to100_EE,3426.695741104887,210.1736608186147,2192.3601668638967,3941.051639878989,151.7409425679715
