,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,66.37315053207682,2.4366050971946818,46.12168168149789,74.3477854084612,41.625973319763595
ptcorr_10to15_EB2,42.32055645342421,1.9484569451807348,28.77256993085323,45.952268188123945,27.439362456332116
ptcorr_10to15_EE,38.466740287624916,1.8528636002780177,27.304400912607743,42.40057083202817,25.597272959893594
ptcorr_15to20_EB1,72.46134092236328,2.542057308355672,49.264802114604365,79.43813775463762,47.125091324150425
ptcorr_15to20_EB2,48.915675522033844,2.0905950017866104,34.28570415360403,53.107004609379636,32.608274546877055
ptcorr_15to20_EE,36.12668051176631,1.7854251482081058,24.82652504244426,38.958459572657475,24.316070877481796
ptcorr_20to30_EB1,177.86529254731698,3.969900946824187,126.2299619823501,193.81225647656686,115.73316502336132
ptcorr_20to30_EB2,106.5494935724943,3.0842318561920905,74.3527052583307,115.33393519182634,70.72378803385756
ptcorr_20to30_EE,77.60898100978721,2.6193041696583936,55.01075101176632,86.3735822582498,49.6565037751188
ptcorr_30to50_EB1,369.8884392371236,5.747295502915964,274.5974388031436,392.69884812711877,238.43562422784652
ptcorr_30to50_EB2,223.91478354881278,4.486635026505271,159.21434823841028,238.75125676799007,145.27788362074264
ptcorr_30to50_EE,135.2413394181382,3.4664362895942378,97.46449983685586,146.51598051140851,84.65163638648328
ptcorr_50to100_EB1,529.1592129365036,6.8588298777089465,428.113675542397,547.2476109715461,327.8060957789032
ptcorr_50to100_EB2,291.53392186913123,5.106827120444309,231.97628616777195,301.4298420098518,178.60536787655914
ptcorr_50to100_EE,158.90184731303958,3.7466650777629,127.30732405409833,166.49081677485174,90.54490593005171
