,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,954.0,30.886890422961002,171.0,2797.0,158.0
ptcorr_10to15_EB2,707.0,26.589471600616662,128.0,2086.0,124.0
ptcorr_10to15_EE,633.0,25.15949125081825,110.0,1873.0,94.0
ptcorr_15to20_EB1,266.0,16.30950643030009,44.0,713.0,45.0
ptcorr_15to20_EB2,170.0,13.038404810405298,44.0,538.0,28.0
ptcorr_15to20_EE,210.0,14.491376746189438,44.0,553.0,37.0
ptcorr_20to30_EB1,154.0,12.409673645990857,32.0,348.0,32.0
ptcorr_20to30_EB2,102.0,10.099504938362077,19.0,253.0,20.0
ptcorr_20to30_EE,108.0,10.392304845413264,19.0,247.0,32.0
ptcorr_30to50_EB1,942.0,30.692018506445613,270.0,1450.0,174.0
ptcorr_30to50_EB2,817.0,28.583211855912904,230.0,1251.0,167.0
ptcorr_30to50_EE,786.0,28.035691537752374,234.0,1247.0,163.0
ptcorr_50to100_EB1,424.0,20.591260281974,246.0,488.0,54.0
ptcorr_50to100_EB2,333.0,18.24828759089466,196.0,387.0,38.0
ptcorr_50to100_EE,272.0,16.492422502470642,144.0,320.0,30.0
