,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,349.58456528065284,3.474843057716713,252.58958506186323,383.69840307920526,279.3470770392473
ptcorr_10to15_EB2,223.6311715962756,2.7750745786669246,161.7701481001658,246.66013207123672,180.74117425911552
ptcorr_10to15_EE,180.46572263402567,2.489296557177537,130.9136620446333,198.59338515971945,143.4180456568002
ptcorr_15to20_EB1,406.6028854158133,3.7429592775153964,296.205545553992,442.25307081547925,326.8779030481071
ptcorr_15to20_EB2,249.5378262068867,2.935189583682044,182.4714826738063,272.7883538253985,201.55614408335643
ptcorr_15to20_EE,179.25722482944943,2.4805082814622637,129.8898632595139,196.12613499438206,142.47429168485024
ptcorr_20to30_EB1,821.2828549524403,5.303713927886231,605.7340336248158,886.5088528273426,662.379671240179
ptcorr_20to30_EB2,496.6349049035074,4.138592386191438,363.34747561134304,535.5646521230476,397.2173557643444
ptcorr_20to30_EE,323.4905393140751,3.3323599466329776,234.51774555256287,352.0629617188963,256.03622023713933
ptcorr_30to50_EB1,1272.1788072622983,6.633461552632669,967.863075567687,1350.7468915585916,1035.5880128769693
ptcorr_30to50_EB2,763.3945245079623,5.158662254257695,573.4134988682068,814.9141072428611,608.4189479465548
ptcorr_30to50_EE,476.9176042435867,4.064915732221423,346.156018093679,515.5044067038667,372.10273168431587
ptcorr_50to100_EB1,1131.5961471180935,6.2297090899992265,907.8502252675104,1176.5605502887656,911.7091046846172
ptcorr_50to100_EB2,659.7120054265295,4.778792405426005,524.5793363427266,688.2593502445841,521.1421752706575
ptcorr_50to100_EE,380.2199585250358,3.6205068707581236,293.1592078143233,402.1302666196748,286.6051088306916
