,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,17406.834953087142,259.16155286469126,4522.418271332875,38171.906548739295,1151.9037947760464
ptcorr_10to15_EB2,10492.165920655847,197.81394538908825,2452.1579500635703,22841.852812571513,614.2355864811337
ptcorr_10to15_EE,7676.496508020143,176.3493404095626,1981.0713382260608,17287.167838891794,409.7868913482285
ptcorr_15to20_EB1,18894.177436658516,261.1365929997399,4445.585246531787,41679.91417262692,997.6525456590089
ptcorr_15to20_EB2,10706.10481560178,200.43886842334317,2634.9079230789157,23725.289522317533,650.151123928758
ptcorr_15to20_EE,8132.267276071197,173.6755717737523,1875.7095069819866,18618.39970849214,399.54697907565014
ptcorr_20to30_EB1,38938.34762904184,365.2050120726007,8156.0515637053295,79706.34045772205,2163.335844794816
ptcorr_20to30_EB2,22763.454591182446,284.02461777367347,5219.958750537409,45401.92328278779,1090.6740620370063
ptcorr_20to30_EE,17046.122048501402,251.84178589713045,3601.410908231906,35912.232208334164,703.3746562966177
ptcorr_30to50_EB1,66756.29327317455,464.4102726883168,13098.273004324436,92965.20237854037,2552.564839964538
ptcorr_30to50_EB2,49928.1932672281,404.7954844173371,11985.671158544086,67941.5753555039,1642.5507878217472
ptcorr_30to50_EE,42358.33341428018,378.59501348648513,12424.846950753576,59751.499402395006,1379.8008887123128
ptcorr_50to100_EB1,23111.308251954782,311.53320715432665,12885.440028375948,26511.19878624009,1254.0655395033366
ptcorr_50to100_EB2,19917.781186729408,297.137846319258,11204.123929179215,23248.57517460363,890.6223834326753
ptcorr_50to100_EE,19880.898453835653,298.07879908896217,10140.800146542226,23247.34515991484,925.1728558657722
