,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,22771.14040149676,295.3116519430427,5845.962248687292,49490.21131637986,1502.8345706104858
ptcorr_10to15_EB2,13850.644512999947,228.59877051446918,3301.3095925909834,29976.27839916102,833.6149114316097
ptcorr_10to15_EE,10159.694083300272,202.6214053570847,2551.7535417472122,22835.43716167881,529.5661664110793
ptcorr_15to20_EB1,23277.71722466292,290.58880016226294,5481.806764073444,50904.22312857879,1268.0156338232216
ptcorr_15to20_EB2,13641.589043234295,225.4769073853902,3284.0742711819635,29946.400585820633,795.6104627168681
ptcorr_15to20_EE,10495.69693890726,196.9097194634783,2427.946768504682,23482.692389208823,521.2665921385784
ptcorr_20to30_EB1,44480.754651280375,390.56602954068813,9338.389252597897,90483.56689945284,2431.685803031216
ptcorr_20to30_EB2,26534.169273668955,307.07322867086424,5994.71877118663,52534.74453553059,1275.8135921946205
ptcorr_20to30_EE,19988.251913296375,272.58361716169463,4283.795626521413,41432.41547804639,832.7721529122292
ptcorr_30to50_EB1,70467.41743543565,478.56560874069334,13903.054455097135,98522.46870634762,2817.7861893295044
ptcorr_30to50_EB2,53149.40263471173,418.9959653329477,12846.175743616626,72677.82124583414,1853.432735434413
ptcorr_30to50_EE,45314.31187640872,393.0973843013368,13368.034075338392,64126.75217135491,1591.0667464070136
ptcorr_50to100_EB1,23825.61259053022,316.5846449123921,13277.965720591454,27334.60044374035,1293.1235764925489
ptcorr_50to100_EB2,20715.729770369093,303.2904246814328,11691.104524700693,24189.736198737643,931.955788244156
ptcorr_50to100_EE,20942.96606652218,306.0877443241641,10734.898239073793,24433.300109981257,957.9270461678648
